→,orinsinal,": 中國跟台灣不同國 所以？不同族群對吧","06/10 16:43"
→,madaniel,": 灣沒特定指稱的光族群兩字不是四大族群瞧瞧~智障還在垂","06/10 16:43"
→,madaniel,": 死掙扎(￣▽￣)","06/10 16:43"
→,foolfighter,": 邏輯又在教學了，大家給我坐回位置上","06/10 16:43"
噓,MaskedWolf,": 哈哈吱吱哈哈","06/10 16:43"
→,orinsinal,": 你自己前面說 四大以外很多智障分法 所以你現在是？","06/10 16:44"
→,foolfighter,": 邏輯大師orinsinal開講","06/10 16:44"
推,abechang,": 抓到了，民進黨是kmt派來的","06/10 16:44"
→,madaniel,": 智障流社會學來了~特教與精神科專業的版友們快來~這裡有","06/10 16:44"
→,madaniel,": 上好研究案例^^","06/10 16:44"
→,foolfighter,": 說你被抽就被抽你還跟他辯甚麼","06/10 16:44"
→,orinsinal,": 你自己解釋你自己前面講的不週延？","06/10 16:45"
推,poorenglish,": …出現教育了 上次沒做功課被教育還不夠?","06/10 16:45"
→,madaniel,": 台灣族群VS中國族群確實是智障自創分類，不然找個前例出","06/10 16:45"
→,redkie,": 吱吱開始努力洗白囉~~~全部都藤原拓海,過髮夾彎一流","06/10 16:45"
→,madaniel,": 來阿~智障( ′▽` )ﾉ","06/10 16:45"
→,madaniel,": 我都講幾次了還不周延?智障黨工的中文學習不能等~~","06/10 16:46"
推,nomien,": 推","06/10 16:46"
噓,alg5820,": 八吱板：滯台支那人滾回中國！！","06/10 16:46"
推,Hailey,:,"06/10 16:46"
→,alg5820,":  切割囉","06/10 16:46"
→,foolfighter,": 社會、國際傻傻分不清楚~~~","06/10 16:47"
推,lslayer,": 邏輯大師的觀念真的與眾不同耶 好像還記得邦交國神邏輯嗎","06/10 16:47"
推,orinsinal,": M大又超越了 讚","06/10 16:47"
→,orinsinal,":  http://i.imgur.com/5WUHLv3.jpg","06/10 16:47"
→,madaniel,": 族群沒有確切定義，沒有特定指稱就是當地慣用法，在台灣","06/10 16:48"
推,tina0013,": 哈哈哈哈真不曉得到底欺負榮民的是誰","06/10 16:48"
→,madaniel,": 就是四大，智障黨工的中文學習看來不周延^^","06/10 16:48"
→,orinsinal,": 怎麼台大歷史系 又被m大打臉呢","06/10 16:48"
→,foolfighter,": 哈哈哈哈~ 某o先回答國民黨有沒有支持連戰說皇民後代","06/10 16:48"
→,orinsinal,": 中國族群 我照台大歷史系的講法的耶","06/10 16:48"
→,madaniel,": ""二十世紀""""中國族群""，特定詞還兩個，可憐的黨工自打臉","06/10 16:49"
→,foolfighter,": 啦? 國民黨沒有支持，照你的邏輯就是連戰被國民黨抽","06/10 16:49"
→,madaniel,": 跳針( ′▽` )ﾉ","06/10 16:49"
推,fj73309,": 怎麼台灣民政府跟中國國民黨有87%成像！？","06/10 16:49"
推,gg6,": 怎麼那麼多黨工","06/10 16:49"
→,foolfighter,": ，小天才 又要無視了嗎?","06/10 16:49"
→,orinsinal,": M大ㄧ個下午抄爆了中研院與台大歷史系 哈哈","06/10 16:49"
→,orinsinal,": 既然有中國族群的課程 你怎說這白癡呢","06/10 16:50"
→,foolfighter,": 某o:怎麼辦講了一堆屁話被笑，先紮個草人打","06/10 16:50"
噓,seeseahole,": 什麼時後民進黨要譴責自己？","06/10 16:50"
→,madaniel,": 都特定指稱中國的族群政治，當然跟台灣分類不同阿~可憐","06/10 16:50"
→,orinsinal,": 敢問m大ㄧ人幹翻整個台大歷史系嗎 科科","06/10 16:50"
→,madaniel,": 的智障黨工不知道本人就是歷史系出身，關公面前耍大刀呢","06/10 16:50"
→,madaniel,": ～","06/10 16:50"
推,abechang,": 抓到了!!原來dpp是kmt派來的","06/10 16:50"
→,madaniel,": 我說在台灣族群沒有特定指稱都是四大，智障找了一堆有特","06/10 16:52"
→,madaniel,": 定指稱的來說，是智障自打臉還得意洋洋?黨工的智障傷不","06/10 16:52"
→,madaniel,": 起阿( ′▽` )ﾉ","06/10 16:52"
推,orinsinal,": 抓個圖  http://i.imgur.com/gWoDPhW.jpg","06/10 16:52"
推,foolfighter,": 挖靠 罵中國會造成台灣社會對立耶","06/10 16:52"
→,foolfighter,": 中國是台灣的一省是不是阿?","06/10 16:52"
→,SHIU0315,": 八卦版噁心的是那種吃裡扒外的滯台支那人好嗎 要不要去","06/10 16:53"
→,SHIU0315,": 看看趙衍慶怎麼被推爆的","06/10 16:53"
→,orinsinal,": 然後中國族群是台大歷史系的課程","06/10 16:53"
→,orinsinal,":  http://i.imgur.com/BGLq2zG.jpg","06/10 16:53"
→,foolfighter,": 你是不是連新聞原文都沒看阿","06/10 16:53"
→,orinsinal,": M大真是太威了 幹翻了中研院又踢爆台大","06/10 16:54"
→,madaniel,": 抓圖自表嗎？20世紀中國族群政治，是中國的族群政治阿~","06/10 16:54"
→,madaniel,": 找出台灣族群VS中國族群再來~智障黨工中文都不懂就想戰","06/10 16:54"
→,madaniel,": 論文定義，讚^^","06/10 16:54"
→,orinsinal,": 出來解釋台大的中國族群啊","06/10 16:54"
→,foolfighter,": 中國 族群政治，中國族群 政治傻傻分不清楚","06/10 16:55"
→,madaniel,": 智障真的太威了~抓了一堆特定指稱的來支持我打你臉，可","06/10 16:55"
→,madaniel,": 憐的智障~~","06/10 16:55"
→,orinsinal,": 你課程名稱看了沒啊","06/10 16:55"
→,orinsinal,": 你說 中國族群 與台灣族群 分類很智障","06/10 16:55"
→,foolfighter,": 某o你太搞笑了","06/10 16:55"
推,helwl,": 素肚","06/10 16:55"
→,foolfighter,": 你貼的圖就狠狠打你自己一巴掌了","06/10 16:55"
→,foolfighter,": 中國的漢人族群、非漢人族群","06/10 16:56"
→,orinsinal,": 我給妳看 台大 認証 中國族群 你還在狂？","06/10 16:56"
→,foolfighter,": 你可以消化過自己的資料再出來丟臉嗎?","06/10 16:56"
→,madaniel,": 20世紀（時間指稱）中國（國籍指稱）族群政治，解釋完了","06/10 16:56"
→,madaniel,": ，跟我的在台灣說族群沒有指稱就是四大有衝突嗎？黨工智","06/10 16:56"
→,madaniel,": 障?^^","06/10 16:56"
→,foolfighter,": 中國形成前夕的非漢人族群.....與漢人族群.....","06/10 16:57"
→,g1254501,": 蛆蛆全面蠕動中","06/10 16:57"
→,orinsinal,": 講中國族群  台灣族群 分類很智障的就你m大啊","06/10 16:57"
→,foolfighter,": 所以你給資料在講中國""的""族群，懂嗎?","06/10 16:57"
→,orinsinal,": 但台大明明就把中國族群定性作為研究","06/10 16:58"
→,madaniel,": 你丟的這個就不是台灣族群vs中國族群的分類阿，黨工又智","06/10 16:58"
→,foolfighter,": 到底是多蠢自己找資料打自己臉阿?","06/10 16:58"
→,madaniel,": 障了( ′▽` )ﾉ","06/10 16:58"
→,orinsinal,": 中國族群就中國的族群 這有啥問題","06/10 16:58"
推,lslayer,": 硬凹失敗了嗎? 接下來又要提什麼神邏輯來硬凹?GOOGLE中?","06/10 16:58"
→,foolfighter,": 你連最基本的文字閱讀都有障礙，還在這邊跳針~","06/10 16:58"
→,madaniel,": 那是中國內的族群...到底要多智障才能當黨工?","06/10 16:58"
→,orinsinal,": 台灣族群就台灣的族群啊 資料看不懂喔","06/10 16:58"
→,foolfighter,": 國民黨真是台灣最大社福機構，聘用一堆.....","06/10 16:59"
→,orinsinal,": 啊 你不就是講中國族群 v.s台灣族群很智障？","06/10 16:59"
→,foolfighter,": 崩潰開始惱羞了~~","06/10 16:59"
→,orinsinal,": 我給你看台大定意了中國族群啊","06/10 16:59"
→,madaniel,": 智障黨工丟的這個是研究中國的族群，跟台灣講族群包含中","06/10 17:00"
→,orinsinal,":  好圖我推！ http://i.imgur.com/Ehq8uAd.jpg","06/10 17:00"
→,madaniel,": 國族群不是一個概念，可憐智障黨工的中文程度...","06/10 17:00"
→,foolfighter,": 裡面的族群指的是漢人跟非漢人，而不是這兩者是同一","06/10 17:00"
→,foolfighter,": 族群","06/10 17:00"
→,lslayer,": 所以一直拿中國族群來打台灣族群到底是要硬凹什麼阿...","06/10 17:00"
推,ya700,": 疑?? 上一篇推可憐之人必有其可恨之處的人 快來噓阿","06/10 17:00"
→,foolfighter,": 秀下限囉~~~~~~","06/10 17:00"
→,orinsinal,": 你自己在推翻台大的中國族群？我告訴你台大有中國族群","06/10 17:00"
→,orinsinal,": 的定意 至於台灣族群這也有啦 所以說中國族群","06/10 17:01"
→,foolfighter,": 中國的族群 = 中國是族群 XDDDDD","06/10 17:01"
→,foolfighter,": 你這樣伍佰領得心安嗎?","06/10 17:01"
→,orinsinal,": C.s台灣族群是智障的你真的很狂啊XD","06/10 17:01"
→,madaniel,": 中國族群vs台灣族群這分類確實是智障創的阿~智障黨工丟","06/10 17:01"
→,foolfighter,": 0分啦 小天才","06/10 17:02"
→,madaniel,": 的是中國內的族群...找個台灣族群包含中國族群的出來好","06/10 17:02"
→,madaniel,": 嗎？智障黨工的智力...","06/10 17:02"
→,orinsinal,": 中國族群 =中國的族群 懂？","06/10 17:02"
→,madaniel,": 中國的族群跟台灣有什麼關係呢？","06/10 17:02"
→,foolfighter,": 感謝orinsinal連資料都不會看出來證明自己是....","06/10 17:02"
噓,amb,": 八卦吱吱起手式:支那賤畜滾回去，疑，怎麼好像","06/10 17:02"
→,orinsinal,": 你那裡看出ㄧ個是 實在有差啊XDDDD","06/10 17:02"
→,foolfighter,": 哈哈哈哈哈","06/10 17:02"
→,kxt251244,": 吱吱：被譴責而已","06/10 17:02"
→,orinsinal,": 你自己都在比中國族群與台灣族群 沒人說同族啊","06/10 17:03"
→,foolfighter,": 他開始崩潰要跳針了","06/10 17:03"
→,madaniel,": 這篇講的是台灣的族群歧視，智障跳出來講包含中國，懂?","06/10 17:03"
→,madaniel,": 我看不懂，智障黨工沒腦嘛","06/10 17:03"
→,madaniel,": 智障黨工已經崩潰跳針好久了( ′▽` )ﾉ","06/10 17:03"
噓,koolnatto,": 這不是八卦板日常嗎？","06/10 17:04"
→,orinsinal,": 你怎說的 http://i.imgur.com/fYePtgo.jpg","06/10 17:04"
→,foolfighter,": 論文就跟你說是漢人族群跟非漢人族群","06/10 17:04"
→,orinsinal,": 你認同有台灣族群 與中國族群了嗎","06/10 17:04"
推,poorenglish,": 跟以前的power9xx有87%像 不能再高","06/10 17:05"
→,foolfighter,": 還在那邊堅持中國的族群=中國是族群，8.7分都太高","06/10 17:05"
→,madaniel,": 誰跟你比台灣族群跟中國族群?智障嗎？是台灣的族群包含b","06/10 17:05"
→,orinsinal,": 誰跟你說同國啊我也知道不同國啊 看你說這智障糗你","06/10 17:05"
→,madaniel,": labla,中國的族群blabla,智障又要亂扯囉～","06/10 17:05"
推,lslayer,": 原來是自己跳針跳到論點都偏到不知到哪國去了喔 快笑死了","06/10 17:05"
→,foolfighter,": 程度這麼差也可以領五百喔~ 我也要","06/10 17:05"
推,spector66,": 這種自以為是的傢伙就該譴責!!","06/10 17:05"
→,orinsinal,": 台灣族群 與 中國族群  有沒有？你承認嗎","06/10 17:05"
→,foolfighter,": 鬧笑話囉~~~","06/10 17:06"
→,orinsinal,": 有沒有中國族群？不要躲","06/10 17:06"
→,madaniel,": 特定指稱中國族群時就不包含中國以外了，反之亦然，智障","06/10 17:06"
→,madaniel,": 黨工以為自己耍智障是在糗別人欸~神智障邏輯","06/10 17:06"
→,orinsinal,": 有沒有台灣族群？不要龜","06/10 17:06"
→,madaniel,": 台灣族群裡沒有中國族群阿~智障不要躲~","06/10 17:06"
→,orinsinal,": 我問你 中國族群 存簿存在？你還在躲？","06/10 17:07"
→,lslayer,": 這篇不是一直在講台灣族群嗎 怎麼有人一直凹中國族群幹嘛","06/10 17:07"
→,foolfighter,": 有智障跳針","06/10 17:07"
→,orinsinal,": 台灣族群沒有中國族群 不代表 中國族群不存在啊","06/10 17:07"
→,madaniel,": 因為黨工智障,so~~","06/10 17:07"
→,orinsinal,": 但你說 http://i.imgur.com/iSYX5Sq.jpg","06/10 17:07"
→,foolfighter,": 不要躲~不要龜~ 哈哈 笑死我","06/10 17:07"
推,boomlin,": 外省二代打外省一代 這也能吵 我給87分","06/10 17:08"
→,orinsinal,": 誰在跟你講台灣或中國族群誰包誰了？只有你說智障分類","06/10 17:08"
→,foolfighter,": So?  你又要腦補支那是台灣的一部分了嗎?","06/10 17:08"
→,orinsinal,": 你自己都在比 台灣族群不包中國族群 所以","06/10 17:09"
→,lslayer,": 快笑死了 他一直想把論點凹到他的神邏輯去 其他都無視啦","06/10 17:09"
→,foolfighter,": 又要開始凹囉~","06/10 17:09"
→,madaniel,": 台灣族群沒有包含中國，那智障黨工在台灣講族群歧視的話","06/10 17:09"
→,orinsinal,": 你在比兩者？ http://i.imgur.com/iJcARJW.jpg","06/10 17:10"
→,madaniel,": 題裡崩潰整個下午的歧視中國族群，是無恥呢？還是智障呢","06/10 17:10"
→,madaniel,": ？還是既智障又無恥呢？","06/10 17:10"
推,molsmopuim,": 推 台灣是民主國家，沒有一個人必須為自己的認同而受","06/10 17:10"
→,orinsinal,": 既然你都說台灣族群 與中國族群 定意不同","06/10 17:10"
→,molsmopuim,": 到歧視","06/10 17:10"
→,orinsinal,": 那怎麼能說你自己在講台灣族群不重疊中國族群","06/10 17:10"
推,dioib,": 素珠素珠 夜裡哭哭","06/10 17:10"
→,orinsinal,": 這你自己比得好開心啊XDDDDD","06/10 17:11"
→,orinsinal,": 你自己都承認台灣族群不等於中國族群","06/10 17:11"
→,madaniel,": 台灣族群=>台灣的族群，當然是不包含不重疊中國，除非中","06/10 17:12"
→,madaniel,": 國是台灣的一部分，智障還在掙扎呢～","06/10 17:12"
→,orinsinal,": 那拿來對比又罵智障 這智商狂爆了","06/10 17:12"
→,orinsinal,": 說拿來比的是智障  就m大您啊","06/10 17:12"
推,andy5124,": 臺灣民政府就爛阿  整天在那發傳單自慰高潮","06/10 17:12"
→,orinsinal,": 結果自己就比較完結論 台灣族群不包中國","06/10 17:13"
→,orinsinal,": 廢話 我也知啊 但你也是在仇恨族群啊","06/10 17:13"
→,madaniel,": ???智障黨工.....我們說的台灣族群=>台灣的族群，不是""","06/10 17:13"
→,madaniel,": 一個台灣族群""欸....智障的智力突破地心了...","06/10 17:13"
→,orinsinal,": 你仇恨中國族群又不承認","06/10 17:13"
→,orinsinal,": 台灣的族群包幾個 能救你嗎","06/10 17:14"
→,madaniel,": 台灣族群不包含中國，那台灣講族群歧視為什麼包含歧視中","06/10 17:14"
→,madaniel,": 國?智障?","06/10 17:14"
→,orinsinal,": 是你說中國族群 比 台灣族群是智障分法","06/10 17:14"
→,orinsinal,": 因爲有中國族群的定意啊","06/10 17:15"
→,madaniel,": 我歧視中國，是歧視敵國，跟中國的族群有個屁關係?黨工","06/10 17:15"
→,madaniel,": 的智力...","06/10 17:15"
→,orinsinal,": 中華人民共和國也是國家 所以說你仇恨族群你不認？","06/10 17:15"
推,foolfighter,": 我是看到有個智障一直想把中國拉進台灣族群啦","06/10 17:15"
→,orinsinal,": 台大歷史系告訴你了 中國族群","06/10 17:15"
→,foolfighter,": 你根本看不懂大綱~ 還敢屁台大歷史系喔~","06/10 17:16"
→,orinsinal,": 台灣族群不包中國族群 但你罵豬拿 就仇恨中國族群啊","06/10 17:16"
推,legendrl,": 你們中國人，也懂得要求台灣來保護你們的自由嗎？去跟","06/10 17:16"
→,orinsinal,": 難道你罵的豬拿 是罵台灣人？","06/10 17:16"
→,foolfighter,": 中國""的""族群，中國""的""漢族、中國""的""非漢族群","06/10 17:16"
→,madaniel,": ....你丟的二十世紀中國族群政治史自己去看看內文,是中","06/10 17:16"
→,madaniel,": 國的族群政治，還是中國族群的政治....小一中文去學一學","06/10 17:17"
→,madaniel,": ，悲哀的黨工智商","06/10 17:17"
→,legendrl,": 你們的習禁評要吧；還是你們要入籍我國？","06/10 17:17"
→,orinsinal,": 就跟有人罵小日本 他也是在仇恨大和民族啊","06/10 17:17"
推,lslayer,": 快笑死了 然後哩 中國到底干台灣屁事 罵外國有問題嗎?","06/10 17:17"
推,hsshkisskiss,": 蛆蛆還不敢譴責愛國同心會/中華統一促進黨呢～","06/10 17:17"
噓,nckukath,": 有點白痴，什麼時候才能把目光轉到勞資議題","06/10 17:17"
→,foolfighter,": 一個有閱讀障礙的人可以屁這麼久 受不了","06/10 17:17"
→,madaniel,": 民族跟族群又是兩個概念了....智障的智力...","06/10 17:17"
→,orinsinal,": 你自己自救吧 他是論中國族群的 政治","06/10 17:18"
→,orinsinal,": 所以中國族群先存在 才能論政治","06/10 17:18"
→,orinsinal,": 主體總得先定意啊 中國族群 這詞你不認同？","06/10 17:18"
→,madaniel,": 中國的族群政治....智障還是別自救吧，千萬別去看醫生，","06/10 17:19"
→,foolfighter,": 罵日本關台灣國民認同屁事喔 XDDDDDD","06/10 17:19"
→,madaniel,": 醫生會放棄治療的","06/10 17:19"
→,orinsinal,": 乖 看清 http://i.imgur.com/fyR9DiW.jpg","06/10 17:19"
→,orinsinal,": 他是不是先定意了族群 再談政治","06/10 17:20"
→,madaniel,": 族群一詞絕對不是單獨存在，會分族群就是有複數存在...","06/10 17:20"
推,foolfighter,": 我受不了了 87一個","06/10 17:20"
→,orinsinal,": 各非漢人族群...","06/10 17:20"
→,madaniel,": 所以說那個是中國的族群政治（複數），而非中國族群的政","06/10 17:20"
→,madaniel,": 治（單數）,智障太歡樂了( ′▽` )ﾉ","06/10 17:20"
→,orinsinal,": 人家都定好了中國族群才再輪政治光譜","06/10 17:21"
推,Rucca,": DPP大打臉八卦板眾","06/10 17:21"
→,orinsinal,": 都給你看圖了 非漢人族群...你還在躲XD","06/10 17:21"
→,foolfighter,": 沒料又愛裝懂，PO圖還自打嘴巴","06/10 17:21"
→,madaniel,": 各非漢人族群，所以是複數型，所以是中國的族群，不是中","06/10 17:21"
→,madaniel,": 國族群..智障貼內文打自己臉耶( ′▽` )ﾉ","06/10 17:21"
→,orinsinal,": 非漢人 你這樣分政治喔 笑死","06/10 17:22"
→,orinsinal,": 中國的族群 不是中國族群XDDDDD","06/10 17:22"
→,orinsinal,": 台灣的族群 是不是台灣族群啊XDDDDD","06/10 17:22"
推,smonkey,": 0.0!","06/10 17:22"
→,foolfighter,": 論文是中國的""漢""跟""非漢""族群，不是講中國本身是族","06/10 17:22"
→,madaniel,": 人家定義好了""各族群""，所以不是一個中國族群,智障貼圖","06/10 17:23"
推,lslayer,": 還在硬凹喔 讓我想起像你以前說邦交國=老婆女友的神邏輯","06/10 17:23"
→,madaniel,": 打爛自己臉還在叫戰，這就是威猛的黨工智商","06/10 17:23"
推,a5245242003,:,"06/10 17:23"
→,foolfighter,": 群，你到底有甚麼障礙可以崩潰這麼久?","06/10 17:23"
→,orinsinal,": 台灣的族群是不是台灣族群 啦 你回答","06/10 17:23"
→,orinsinal,": 笑死了 你都說台灣有四大族群耶","06/10 17:24"
→,foolfighter,": 黨工不要耍寶就同時開跳針跟阿Q自嗨阿","06/10 17:24"
→,madaniel,": 中國的族群=>中國裡面的各族群，中國族群=>一個中國族群","06/10 17:24"
→,foolfighter,": 看了真可憐","06/10 17:24"
→,madaniel,": ，智障唸過小學中文嗎？","06/10 17:24"
→,foolfighter,": 他只是不願面對現實而已","06/10 17:24"
→,madaniel,": 台灣的族群當然是台灣裡面的族群（四大），不是""台灣族","06/10 17:25"
→,madaniel,": 群""阿，智障?","06/10 17:25"
推,vincentkuo,": 什麼時候看過KMT對愛國同心會嚴厲譴責 高下立判","06/10 17:25"
→,foolfighter,": 丟臉丟臉成這樣，連說明都看不懂就急急忙忙丟上來高","06/10 17:25"
→,foolfighter,": 潮， 笑死我了","06/10 17:25"
→,madaniel,": 所以說要他先去念好小學中文咩","06/10 17:26"
推,orinsinal,": 你又打臉中研院了XDDDDD","06/10 17:28"
→,orinsinal,":  http://i.imgur.com/uCpQ78t.jpg","06/10 17:28"
→,orinsinal,": 中國族群 就是中國這個集合下的各族群啊","06/10 17:29"
推,madaniel,": 中國""的""族群,智障又貼圖打爛自己臉了~你的一個“中國族","06/10 17:29"
→,madaniel,": 群”在那?","06/10 17:29"
→,orinsinal,": 台灣族群 就台灣這個集合下的族群啊","06/10 17:29"
推,lslayer,": 有笑有推 還在跳耶","06/10 17:29"
→,madaniel,": 跳到我的立場來了XDDD","06/10 17:30"
→,orinsinal,": 中國只有ㄧ個啊 中國族群包括很多族 所以？","06/10 17:30"
→,orinsinal,": 有人反你的台灣民族不包中國民族嗎？是這個太狂了","06/10 17:30"
→,orinsinal,":  http://i.imgur.com/NGUBxSZ.jpg","06/10 17:31"
→,madaniel,": ""中國族群""在那?智障黨工貼的是""中國的族群""喔~","06/10 17:31"
→,orinsinal,": 我看了覺得很精采啊 怎麼中國族群包那麼多不含台灣","06/10 17:31"
→,orinsinal,": 中國的族群 不是中國族群？哈哈哈","06/10 17:32"
→,orinsinal,": 怎麼台灣的族群就是台灣族群？","06/10 17:32"
→,madaniel,": 中國只有一個（國家），中國的族群是很多族群（族群），","06/10 17:32"
→,madaniel,": 好，中國族群（單數）在那?智障用力打自己臉叫戰XD","06/10 17:32"
→,orinsinal,": 台灣族群包括 與 台灣的族群 包括 這語意差那？","06/10 17:32"
→,orinsinal,": 都是講定性台灣這個主體包含的族群啊","06/10 17:33"
推,Hailey,": 建議看推文時盡量不要吞口水 不然會被嗆到XDXD","06/10 17:34"
→,madaniel,": 語意一樣阿~就是台灣（國家）有什麼族群（族群）阿~智障","06/10 17:34"
→,madaniel,": 加油跳( ′▽` )ﾉ","06/10 17:34"
→,madaniel,": 所以沒有單一的台灣族群咩～族群就是分類就是複數型，不","06/10 17:35"
→,madaniel,": 會單獨的存在（單獨存在還要分類定義幹嘛?）","06/10 17:35"
推,orinsinal,": 你又打臉政大了XDDDD","06/10 17:36"
→,madaniel,": 智障黨工是中文問題，沒學好省略，台灣（的）族群包括，","06/10 17:36"
→,orinsinal,":  http://i.imgur.com/OnHRmgA.jpg","06/10 17:36"
→,madaniel,": 不過智障不懂( ′▽` )ﾉ","06/10 17:36"
→,orinsinal,": 你m大打爆 中研院 台大 政大 下ㄧ個是？","06/10 17:37"
→,orinsinal,": 承認中國族群這用法對你很苦？不意外","06/10 17:37"
→,madaniel,": 族群關係,複數型阿?有複數族群才有ㄘ族群間的關係阿~智","06/10 17:37"
→,madaniel,": 障黨工又貼圖打自己臉叫囂囉XD","06/10 17:37"
噓,en5151,": 白狼：你攏系中國人幹出乃欸","06/10 17:37"
→,en5151,": DPP :  ??","06/10 17:37"
→,orinsinal,": 因為說 中國族群c.s台灣族群 智障比較是你啊.哈哈","06/10 17:38"
→,orinsinal,": 複數個族群不影響 中國族群啊","06/10 17:38"
→,madaniel,": 中研院，台大政大都是我的定義打爆智障黨工欸?智障黨工","06/10 17:38"
→,madaniel,": 的國小中文老師很苦很想哭( ′▽` )ﾉ","06/10 17:38"
→,orinsinal,": 中國這集合包含多少種族","06/10 17:39"
→,orinsinal,": 就跟你說台灣種族包至少四種ㄧ樣 複數啊XD","06/10 17:39"
→,madaniel,": 第一，沒有中國族群這個單數詞，第二,智障丟半天就是沒","06/10 17:39"
→,madaniel,": 有台灣族群vs中國族群欸~可憐的智障秀智力( ′▽` )ﾉ","06/10 17:40"
→,orinsinal,": 怎麼談中國種族你就要說單數？","06/10 17:40"
→,orinsinal,": 拿來比 說 台灣群族不包中國族群的就你啊","06/10 17:40"
→,madaniel,": 喔～承認中國族群是複數型啦？那智障黨工還不端茶下跪道","06/10 17:41"
→,madaniel,": 歉?","06/10 17:41"
→,orinsinal,": 本來比這兩個也沒啥問題 就你說這比較智障分類","06/10 17:41"
→,madaniel,": 台灣族群還是不包含中國族群阿( ′▽` )ﾉ","06/10 17:41"
→,madaniel,": 台灣的族群怎麼會包含中國的族群呢～除非台灣這詞包含中","06/10 17:42"
→,madaniel,": 國全土咩～智障黨工跳跳跳~","06/10 17:42"
→,orinsinal,": 你又打臉學者了","06/10 17:42"
推,lesnaree2,": 主子講話了 吱吱還在挺素珠","06/10 17:42"
→,orinsinal,":  http://i.imgur.com/THZXAnx.jpg","06/10 17:42"
→,madaniel,": 喔？那個學者說台灣族群包含中國族群?智障黨工學學者?","06/10 17:43"
→,orinsinal,": 人家研究中國族群背後的理論 你說 中國族群不存在？","06/10 17:43"
→,orinsinal,": 有人反你的台灣族群不包中國族群啊 是你仇恨中國族群","06/10 17:43"
→,madaniel,": 你這內文講的是族群一詞在台灣香港都有在用，但在中國陌","06/10 17:44"
→,orinsinal,": 你不認。跟台灣包不包中國根本沒關","06/10 17:44"
→,madaniel,": 生，so?","06/10 17:44"
→,madaniel,": 我討厭中國（國家），跟台灣講族群歧視會扯到中國族群（","06/10 17:45"
→,madaniel,": 什麼鬼?）是有個智障黨工的關係?智障?","06/10 17:45"
→,orinsinal,": 搞清楚了沒啊 你扯半個打爆了台大政大中研院","06/10 17:45"
→,orinsinal,": 當然啊 你講豬那 就仇恨中國族群 你為啥不認？","06/10 17:46"
→,madaniel,": 台灣的族群不包括中國，所以台灣講族群歧視跟中國無關阿","06/10 17:46"
→,madaniel,": ~黨工腦又卡住了?^^","06/10 17:46"
推,lslayer,": 真的快笑死了 跳針到最後連自己該主張的論點都不見了嗎","06/10 17:47"
→,madaniel,": 智障黨工貼了一堆文章都沒說台灣族群包含中國欸~智障貼","06/10 17:47"
→,madaniel,": 文章打爆自己，然後?","06/10 17:47"
推,orinsinal,": 你討厭中國你罵他豬？","06/10 17:48"
→,orinsinal,": 族群崎視就你在仇恨中國族群又不認w","06/10 17:48"
→,madaniel,": 我怎麼敵視中國，都跟台灣講族群歧視無關阿~因為台灣族","06/10 17:49"
→,orinsinal,": 就像有人在台灣罵美國人 也是仇恨啊","06/10 17:49"
→,madaniel,": 群不包中國咩～黨工又智障了( ′▽` )ﾉ","06/10 17:49"
→,orinsinal,": 說美國人來台灣都怎樣 這不仇恨？","06/10 17:49"
→,madaniel,": 在台灣罵美國人不是族群仇恨阿~你的“族群”默默消失了","06/10 17:50"
→,madaniel,": 欸XD","06/10 17:50"
→,orinsinal,": 你在台灣 仇恨日本 韓國 中國 美國 就是種族仇恨","06/10 17:50"
→,madaniel,": 跳針到“族群”自動消失了~為智障黨工鼓掌( ′▽` )ﾉ","06/10 17:51"
→,orinsinal,": 我都講了 你自己發明在台灣仇恨日本人不是種族岐視？","06/10 17:51"
推,lslayer,": 有人種族跟國籍分不清楚嗎? 呵呵","06/10 17:51"
→,orinsinal,": 沒消失啊 你仇恨日本人就是仇恨大和民族啊XDDD","06/10 17:51"
→,madaniel,": 那是國籍，不是種族，更不是族群，可憐的智障黨工","06/10 17:51"
→,madaniel,": 所以“族群”去那了?智障黨工?XD","06/10 17:52"
→,orinsinal,": 你罵韓國人就是仇恨朝鮮民族啊 我不就來念你了？","06/10 17:52"
噓,jackie955093,": 幹你娘就沒看到國民黨嚴厲譴責同心會","06/10 17:52"
→,lslayer,": 沒想到後面有跳出新的神邏輯啦 罵國籍是種族歧視XDDD","06/10 17:53"
→,madaniel,": 那是""民族""~等""民族仇恨""議題再來喔～","06/10 17:53"
→,orinsinal,": 朝鮮民族 不是朝鮮族群喔？哈哈哈","06/10 17:53"
→,orinsinal,": 民族這直接連結血緣的","06/10 17:53"
→,madaniel,": 去查查字典，民族，族群分別什麼意思，黨工的中文需要從","06/10 17:54"
→,madaniel,": 零開始( ′▽` )ﾉ","06/10 17:54"
推,sky419012,": 好閒喔 這也戰這麼久 都去外面走走吧","06/10 17:56"
推,orinsinal,": 你又打臉wiki了","06/10 17:56"
→,orinsinal,":  http://i.imgur.com/cmb3OWM.jpg","06/10 17:56"
噓,FNFAL,": 台獨豬 拒投民進黨囉","06/10 17:56"
→,orinsinal,": 我在車上看歷史大神戰翻台大政大中研院啊","06/10 17:56"
推,madaniel,": 智障黨工又打臉自己了~族群沒有特定分類法，族群是內部","06/10 17:58"
